Gene1	Gene1Freq	Gene2	Gene2Freq	PercofSamples	Co_Occurrence
MEOX1	1.75438596491	TP53	86.4035087719	1.7777777777777777	1.1727918781745184
MEOX1	1.75438596491	UNC93A	3.50877192982	0.4444444444444444	7.220000000018772
MMP24	2.63157894737	MNDA	4.82456140351	0.4444444444444444	3.500606060603069
MMP24	2.63157894737	NAV3	24.5614035088	0.8888888888888888	1.3752380952356982
MMP24	2.63157894737	OR8H2	3.50877192982	0.4444444444444444	4.813333333336702
MMP24	2.63157894737	RB1	59.2105263158	1.7777777777777777	1.1409382716040508
MMP24	2.63157894737	SCGB1D1	1.31578947368	0.4444444444444444	12.835555555588927
MMP24	2.63157894737	SGCZ	5.70175438596	0.4444444444444444	2.9620512820520566
MMP24	2.63157894737	SLC8A3	8.77192982456	0.4444444444444444	1.925333333332486
MMP24	2.63157894737	SPHKAP	17.1052631579	0.4444444444444444	0.987350427349531
MMP24	2.63157894737	TCP10L2	3.0701754386	0.4444444444444444	5.500952380942793
MMP24	2.63157894737	TGM3	4.38596491228	0.4444444444444444	3.850666666664972
MMP24	2.63157894737	TP53	86.4035087719	2.2222222222222223	0.9773265651435751
MMP24	2.63157894737	TRIM63	3.50877192982	0.8888888888888888	9.626666666673405
MNDA	4.82456140351	NAV3	24.5614035088	1.7777777777777777	1.5002597402576439
MNDA	4.82456140351	OR4K17	5.26315789474	0.4444444444444444	1.7503030303015346
MNDA	4.82456140351	OR5M9	4.82456140351	0.8888888888888888	3.8188429752046678
MNDA	4.82456140351	OR8H2	3.50877192982	0.8888888888888888	5.250909090914581
MNDA	4.82456140351	RB1	59.2105263158	3.111111111111111	1.0890774410769704
MNDA	4.82456140351	SGCZ	5.70175438596	0.4444444444444444	1.6156643356653162
MNDA	4.82456140351	SLC8A3	8.77192982456	1.3333333333333333	3.150545454545156
MNDA	4.82456140351	SPHKAP	17.1052631579	1.3333333333333333	1.615664335663427
MNDA	4.82456140351	TGM3	4.38596491228	0.8888888888888888	4.200727272726875
MNDA	4.82456140351	TMEM132D	21.9298245614	0.8888888888888888	0.8401454545453751
MNDA	4.82456140351	TP53	86.4035087719	4.444444444444445	1.0661744347024502
MNDA	4.82456140351	TRIM63	3.50877192982	0.8888888888888888	5.250909090914581
MNDA	4.82456140351	TTR	2.19298245614	0.4444444444444444	4.200727272726875
MNDA	4.82456140351	ZCCHC5	4.82456140351	0.4444444444444444	1.9094214876023339
MRGPRX4	3.50877192982	NAV3	24.5614035088	1.3333333333333333	1.5471428571431
MRGPRX4	3.50877192982	OR2C3	5.70175438596	0.8888888888888888	4.443076923086527
MRGPRX4	3.50877192982	OR5M9	4.82456140351	0.4444444444444444	2.6254545454572904
MRGPRX4	3.50877192982	PTEN	5.70175438596	0.4444444444444444	2.2215384615432634
MRGPRX4	3.50877192982	RB1	59.2105263158	1.7777777777777777	0.855703703704664
MRGPRX4	3.50877192982	SELP	6.57894736842	0.4444444444444444	1.9253333333361442
MRGPRX4	3.50877192982	SLC8A3	8.77192982456	0.4444444444444444	1.444000000002108
MRGPRX4	3.50877192982	SPHKAP	17.1052631579	0.4444444444444444	0.7405128205135553
MRGPRX4	3.50877192982	TCP10L2	3.0701754386	0.8888888888888888	8.251428571429868
MRGPRX4	3.50877192982	TMEM132D	21.9298245614	1.7777777777777777	2.310400000003373
MRGPRX4	3.50877192982	TP53	86.4035087719	3.5555555555555554	1.1727918781745184
MRGPRX4	3.50877192982	UNC93A	3.50877192982	0.8888888888888888	7.220000000018772
MRGPRX4	3.50877192982	ZCCHC5	4.82456140351	0.4444444444444444	2.6254545454572904
NAV3	24.5614035088	NUDT19	3.0701754386	0.8888888888888888	1.178775510201387
NAV3	24.5614035088	OR2C3	5.70175438596	2.2222222222222223	1.5868131868127404
NAV3	24.5614035088	OR4K17	5.26315789474	0.8888888888888888	0.6876190476178491
NAV3	24.5614035088	OR5M9	4.82456140351	2.2222222222222223	1.8753246753220547
NAV3	24.5614035088	OR8H2	3.50877192982	1.3333333333333333	1.5471428571431
NAV3	24.5614035088	PTEN	5.70175438596	0.8888888888888888	0.6347252747250961
NAV3	24.5614035088	RB1	59.2105263158	17.77777777777778	1.222433862432248
NAV3	24.5614035088	SCGB1D1	1.31578947368	0.8888888888888888	2.7504761904818484
NAV3	24.5614035088	SELP	6.57894736842	0.4444444444444444	0.2750476190473487
NAV3	24.5614035088	SGCZ	5.70175438596	1.7777777777777777	1.2694505494501922
NAV3	24.5614035088	SLC8A3	8.77192982456	3.5555555555555554	1.6502857142840919
NAV3	24.5614035088	SPHKAP	17.1052631579	4.444444444444445	1.0578754578739231
NAV3	24.5614035088	TCP10L2	3.0701754386	0.8888888888888888	1.178775510201387
NAV3	24.5614035088	TGM3	4.38596491228	0.8888888888888888	0.8251428571420459
NAV3	24.5614035088	TMEM132D	21.9298245614	5.333333333333333	0.9901714285704551
NAV3	24.5614035088	TP53	86.4035087719	23.555555555555557	1.109963741841029
NAV3	24.5614035088	TRIM63	3.50877192982	1.3333333333333333	1.5471428571431
NAV3	24.5614035088	TTR	2.19298245614	0.4444444444444444	0.8251428571420459
NAV3	24.5614035088	UNC93A	3.50877192982	0.8888888888888888	1.0314285714287335
NAV3	24.5614035088	ZCCHC5	4.82456140351	1.7777777777777777	1.5002597402576439
NUDT19	3.0701754386	OR2C3	5.70175438596	0.8888888888888888	5.077802197800769
NUDT19	3.0701754386	OR4K17	5.26315789474	0.4444444444444444	2.7504761904713964
NUDT19	3.0701754386	OR5M9	4.82456140351	0.4444444444444444	3.0005194805152877
NUDT19	3.0701754386	RB1	59.2105263158	2.2222222222222223	1.222433862432248
NUDT19	3.0701754386	SLC8A3	8.77192982456	0.8888888888888888	3.3005714285681838
NUDT19	3.0701754386	SPHKAP	17.1052631579	0.8888888888888888	1.692600732598277
NUDT19	3.0701754386	TMEM132D	21.9298245614	1.7777777777777777	2.6404571428545474
NUDT19	3.0701754386	TP53	86.4035087719	2.6666666666666665	1.0052501812899883
OR2C3	5.70175438596	OR4K17	5.26315789474	0.4444444444444444	1.4810256410260283
OR2C3	5.70175438596	OR5M9	4.82456140351	0.4444444444444444	1.6156643356653162
OR2C3	5.70175438596	RB1	59.2105263158	3.111111111111111	0.9215270655276956
OR2C3	5.70175438596	SGCZ	5.70175438596	0.4444444444444444	1.3671005917183319
OR2C3	5.70175438596	SLC8A3	8.77192982456	1.7777777777777777	3.5544615384651688
OR2C3	5.70175438596	SPHKAP	17.1052631579	1.7777777777777777	1.8228007889556443
OR2C3	5.70175438596	TMEM132D	21.9298245614	1.7777777777777777	1.4217846153860678
OR2C3	5.70175438596	TP53	86.4035087719	5.777777777777778	1.1727918781740039
OR2C3	5.70175438596	TRIM63	3.50877192982	0.4444444444444444	2.2215384615432634
OR2C3	5.70175438596	UNC93A	3.50877192982	0.4444444444444444	2.2215384615432634
OR4K17	5.26315789474	OR8H2	3.50877192982	0.8888888888888888	4.813333333336702
OR4K17	5.26315789474	PTEN	5.70175438596	0.8888888888888888	2.9620512820520566
OR4K17	5.26315789474	RB1	59.2105263158	3.111111111111111	0.9983209876535447
OR4K17	5.26315789474	SELP	6.57894736842	0.4444444444444444	1.2835555555549907
OR4K17	5.26315789474	SGCZ	5.70175438596	0.4444444444444444	1.4810256410260283
OR4K17	5.26315789474	SPHKAP	17.1052631579	0.8888888888888888	0.987350427349531
OR4K17	5.26315789474	TGM3	4.38596491228	0.4444444444444444	1.925333333332486
OR4K17	5.26315789474	TMEM132D	21.9298245614	0.8888888888888888	0.7701333333329945
OR4K17	5.26315789474	TP53	86.4035087719	4.444444444444445	0.9773265651435751
OR4K17	5.26315789474	UNC93A	3.50877192982	0.4444444444444444	2.406666666668351
OR4K17	5.26315789474	ZCCHC5	4.82456140351	0.4444444444444444	1.7503030303015346
OR5M9	4.82456140351	RB1	59.2105263158	2.6666666666666665	0.9334949494945458
OR5M9	4.82456140351	SGCZ	5.70175438596	0.4444444444444444	1.6156643356653162
OR5M9	4.82456140351	SLC8A3	8.77192982456	0.8888888888888888	2.1003636363634377
OR5M9	4.82456140351	TGM3	4.38596491228	0.4444444444444444	2.1003636363634377
OR5M9	4.82456140351	TMEM132D	21.9298245614	2.6666666666666665	2.5204363636361253
OR5M9	4.82456140351	TP53	86.4035087719	4.888888888888889	1.1727918781726954
OR5M9	4.82456140351	ZCCHC5	4.82456140351	0.4444444444444444	1.9094214876023339
OR8H2	3.50877192982	RB1	59.2105263158	2.6666666666666665	1.2835555555569957
OR8H2	3.50877192982	SLC8A3	8.77192982456	0.4444444444444444	1.444000000002108
OR8H2	3.50877192982	SPHKAP	17.1052631579	0.4444444444444444	0.7405128205135553
OR8H2	3.50877192982	TMEM132D	21.9298245614	1.7777777777777777	2.310400000003373
OR8H2	3.50877192982	TP53	86.4035087719	3.5555555555555554	1.1727918781745184
OR8H2	3.50877192982	TTR	2.19298245614	0.4444444444444444	5.776000000008432
PRNP	0.438596491228	RB1	59.2105263158	0.4444444444444444	1.7114074074073768
PRNP	0.438596491228	SLC8A3	8.77192982456	0.4444444444444444	11.552000000003696
PRNP	0.438596491228	TP53	86.4035087719	0.4444444444444444	1.1727918781731814
PTEN	5.70175438596	RB1	59.2105263158	3.5555555555555554	1.0531737891745092
PTEN	5.70175438596	RPL37	0.877192982456	0.4444444444444444	8.886153846162923
PTEN	5.70175438596	SELP	6.57894736842	1.7777777777777777	4.739282051286893
PTEN	5.70175438596	SGCZ	5.70175438596	0.4444444444444444	1.3671005917183319
PTEN	5.70175438596	SPHKAP	17.1052631579	0.4444444444444444	0.4557001972389111
PTEN	5.70175438596	TMEM132D	21.9298245614	1.3333333333333333	1.0663384615395506
PTEN	5.70175438596	TP53	86.4035087719	5.333333333333333	1.082577118314465
PTEN	5.70175438596	UNC93A	3.50877192982	0.4444444444444444	2.2215384615432634
PTEN	5.70175438596	ZCCHC5	4.82456140351	1.3333333333333333	4.846993006995948
RB1	59.2105263158	RPL37	0.877192982456	0.8888888888888888	1.7114074074073768
RB1	59.2105263158	SCGB1D1	1.31578947368	0.8888888888888888	1.1409382716083862
RB1	59.2105263158	SELP	6.57894736842	4.888888888888889	1.2550320987654098
RB1	59.2105263158	SGCZ	5.70175438596	3.5555555555555554	1.0531737891745092
RB1	59.2105263158	SLC8A3	8.77192982456	5.777777777777778	1.1124148148147948
RB1	59.2105263158	SPHKAP	17.1052631579	11.11111111111111	1.097056030388831
RB1	59.2105263158	TCP10L2	3.0701754386	2.2222222222222223	1.222433862432248
RB1	59.2105263158	TGM3	4.38596491228	3.111111111111111	1.197985185185164
RB1	59.2105263158	TMEM132D	21.9298245614	15.11111111111111	1.1637570370370163
RB1	59.2105263158	TP53	86.4035087719	52.888888888888886	1.0337943222411958
RB1	59.2105263158	TRIM63	3.50877192982	3.111111111111111	1.497481481483162
RB1	59.2105263158	TTR	2.19298245614	1.7777777777777777	1.3691259259259014
RB1	59.2105263158	UNC93A	3.50877192982	2.2222222222222223	1.06962962963083
RB1	59.2105263158	ZCCHC5	4.82456140351	3.5555555555555554	1.2446599326593946
RPL37	0.877192982456	TMEM132D	21.9298245614	0.4444444444444444	2.3104000000007394
RPL37	0.877192982456	TP53	86.4035087719	0.8888888888888888	1.1727918781731814
SCGB1D1	1.31578947368	SPHKAP	17.1052631579	0.4444444444444444	1.974700854706566
SCGB1D1	1.31578947368	TP53	86.4035087719	0.4444444444444444	0.39093062605891554
SELP	6.57894736842	SGCZ	5.70175438596	0.4444444444444444	1.1848205128217233
SELP	6.57894736842	SLC8A3	8.77192982456	0.8888888888888888	1.5402666666671594
SELP	6.57894736842	SPHKAP	17.1052631579	2.2222222222222223	1.9747008547005631
SELP	6.57894736842	TGM3	4.38596491228	0.4444444444444444	1.5402666666671594
SELP	6.57894736842	TMEM132D	21.9298245614	3.111111111111111	2.156373333334024
SELP	6.57894736842	TP53	86.4035087719	5.777777777777778	1.0164196277500905
SELP	6.57894736842	UNC93A	3.50877192982	0.8888888888888888	3.8506666666722884
SELP	6.57894736842	ZCCHC5	4.82456140351	0.8888888888888888	2.800484848484584
SGCZ	5.70175438596	SLC8A3	8.77192982456	0.8888888888888888	1.7772307692325844
SGCZ	5.70175438596	SPHKAP	17.1052631579	1.3333333333333333	1.3671005917167331
SGCZ	5.70175438596	TMEM132D	21.9298245614	1.3333333333333333	1.0663384615395506
SGCZ	5.70175438596	TP53	86.4035087719	4.888888888888889	0.9923623584549266
SGCZ	5.70175438596	TRIM63	3.50877192982	0.4444444444444444	2.2215384615432634
SGCZ	5.70175438596	UNC93A	3.50877192982	0.4444444444444444	2.2215384615432634
SGCZ	5.70175438596	ZCCHC5	4.82456140351	0.4444444444444444	1.6156643356653162
SLC8A3	8.77192982456	SPHKAP	17.1052631579	2.6666666666666665	1.7772307692305063
SLC8A3	8.77192982456	TGM3	4.38596491228	0.4444444444444444	1.1552000000003695
SLC8A3	8.77192982456	TMEM132D	21.9298245614	4.444444444444445	2.310400000000739
SLC8A3	8.77192982456	TP53	86.4035087719	8.444444444444445	1.1141522842645224
SLC8A3	8.77192982456	TRIM63	3.50877192982	0.4444444444444444	1.444000000002108
SLC8A3	8.77192982456	TTR	2.19298245614	0.8888888888888888	4.620800000001478
SLC8A3	8.77192982456	UNC93A	3.50877192982	0.4444444444444444	1.444000000002108
SLC8A3	8.77192982456	ZCCHC5	4.82456140351	0.8888888888888888	2.1003636363634377
SPHKAP	17.1052631579	TGM3	4.38596491228	0.4444444444444444	0.5924102564101688
SPHKAP	17.1052631579	TMEM132D	21.9298245614	4.888888888888889	1.3033025641023717
SPHKAP	17.1052631579	TP53	86.4035087719	15.11111111111111	1.0224339450735773
SPHKAP	17.1052631579	TRIM63	3.50877192982	0.8888888888888888	1.4810256410271105
SPHKAP	17.1052631579	TTR	2.19298245614	0.4444444444444444	1.1848205128203375
SPHKAP	17.1052631579	UNC93A	3.50877192982	0.8888888888888888	1.4810256410271105
SPHKAP	17.1052631579	ZCCHC5	4.82456140351	1.3333333333333333	1.615664335663427
TCP10L2	3.0701754386	TGM3	4.38596491228	0.8888888888888888	6.6011428571363675
TCP10L2	3.0701754386	TMEM132D	21.9298245614	0.4444444444444444	0.6601142857136368
TCP10L2	3.0701754386	TP53	86.4035087719	3.111111111111111	1.1727918781716533
TCP10L2	3.0701754386	TRIM63	3.50877192982	0.4444444444444444	4.125714285714934
TGM3	4.38596491228	TMEM132D	21.9298245614	0.4444444444444444	0.46208000000014776
TGM3	4.38596491228	TP53	86.4035087719	4.444444444444445	1.1727918781731814
TGM3	4.38596491228	TRIM63	3.50877192982	0.8888888888888888	5.776000000008432
TGM3	4.38596491228	UNC93A	3.50877192982	0.4444444444444444	2.888000000004216
TMEM132D	21.9298245614	TP53	86.4035087719	21.333333333333332	1.125880203046254
TMEM132D	21.9298245614	TRIM63	3.50877192982	0.8888888888888888	1.1552000000016864
TMEM132D	21.9298245614	TTR	2.19298245614	0.8888888888888888	1.848320000000591
TMEM132D	21.9298245614	UNC93A	3.50877192982	0.4444444444444444	0.5776000000008432
TMEM132D	21.9298245614	ZCCHC5	4.82456140351	1.7777777777777777	1.6802909090907503
TP53	86.4035087719	TRIM63	3.50877192982	3.5555555555555554	1.1727918781745184
TP53	86.4035087719	TTR	2.19298245614	1.7777777777777777	0.9382335025385451
TP53	86.4035087719	UNC93A	3.50877192982	3.111111111111111	1.0261928934027038
TP53	86.4035087719	ZCCHC5	4.82456140351	4.888888888888889	1.1727918781726954
TRIM63	3.50877192982	ZCCHC5	4.82456140351	0.4444444444444444	2.6254545454572904
